model,rmse,mae,sharpe,ann_return,volatility,max_drawdown,calmar,win_rate
persistence,14.240460792998562,8.824804812010463,0.17637884628142145,-7.176750379193009,60.25041923662419,-33.10891330832302,-0.21676188258914844,0.8333333333333334
rolling_avg,10.640602347592331,7.002792591614615,1.4160912783813713,17.081365582864507,11.599434749286013,-2.8950770060418094,5.9001420505281805,0.5
momentum,10.257942532087014,6.759354660399274,2.161091053646327,49.87039728897567,19.765022333594597,-3.4524400108995086,14.444971420656863,0.6666666666666666
linear,16.31809688627048,9.848831339483729,1.234186139895853,23.38240090179862,18.262665158422468,-5.1848204850157975,4.509780226600724,0.5
rf,11.47313053615149,7.181542641781304,-0.7803120161844697,-38.151783864955334,46.44663237128479,-29.814995702016933,-1.279617285417701,0.6666666666666666
moe,12.325110231684002,7.477605252610648,1.6575128532951067,84.6848018802034,42.00598138759745,-7.064801950932107,11.986861410747736,0.6666666666666666
