model,rmse,mae,sharpe,ann_return,volatility,max_drawdown,calmar,win_rate
moe,63.990344991495164,24.397800751658334,0.7272165008854266,0.3562746875741256,66.02235487363679,-44.40613970562691,0.008023095228180357,0.6153846153846154
rolling_avg,12.361877303581837,6.82795171704269,0.06526728829474471,-6.080302584954477,41.452771416282374,-71.48608029269337,-0.08505575575075905,0.5897435897435898
momentum,12.314967354146427,6.819709536715543,0.1290292873023747,-2.916522925980669,39.61603940407665,-66.2269773882029,-0.04403829135798961,0.6025641025641025
