Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-01-03,293.88299560546875,295.0041745676097,292.68890732538284,292.74359626818324,77709700
2020-01-06,295.0041198730469,295.08615327203825,292.0143098616565,292.1328118215423,55653900
2020-01-07,294.1745910644531,294.9129193650481,293.72792775638845,294.43891159464124,40496400
2020-01-08,295.7424621582031,296.95477064555246,294.11995883928836,294.3660590478099,68296000
2020-01-09,297.74774169921875,297.82067881308217,296.71772055042567,297.3011061918994,48473300
2020-01-10,296.8909912109375,298.48615024274386,296.4261352089056,298.33120751452185,53029300
2020-01-13,298.9327087402344,298.9418050156996,297.0823260256532,297.51074112791366,47086800
2020-01-14,298.47698974609375,299.5434516916106,297.9209485381816,298.4952101168568,62832800
2020-01-15,299.1515808105469,299.9081297404282,298.30387436905687,298.3859077842946,72056600
2020-01-16,301.63995361328125,301.63995361328125,300.30001924233943,300.5278990481638,54050300
2020-01-17,302.578857421875,302.7884890679203,301.5761805798231,302.35097758583424,95846000
2020-01-21,301.9863586425781,302.7885001455664,301.5488471444855,301.62175645504635,77742400
2020-01-22,302.02276611328125,303.4903264792452,301.8678234281699,302.8431278236257,48914900
2020-01-23,302.3692321777344,302.77942705597485,300.2636244798141,301.37567931823935,51963000
2020-01-24,299.6802673339844,303.10758968515563,298.39502145229517,303.0255562651374,87578400
2020-01-27,294.8765563964844,296.3532135264237,294.1108833593813,294.4481411214826,84062500
2020-01-28,297.966552734375,298.8416034600196,294.96764649476006,296.2984568633764,63834000
2020-01-29,297.7204284667969,299.55259115613137,297.5198931086739,299.32471133178075,53888900
2020-01-30,298.6866455078125,298.89630496665,294.91296997027223,295.6603946749964,75491800
2020-01-31,293.26312255859375,298.22178991387807,292.3516032332454,298.0668193889295,113845600
2020-02-03,295.4416198730469,297.30112696346464,294.6212580975968,294.73976005288546,69083000
2020-02-04,299.9445495605469,300.81050405404096,298.7231169921296,299.04215432222543,62573200
2020-02-05,303.40838623046875,303.618045742721,301.4121839936726,302.87059303020703,65951100
2020-02-06,304.4293518066406,304.62076314998893,303.3537374463372,304.3655387530669,50359700
2020-02-07,302.80670166015625,304.4383010658972,302.2597845544811,303.37183913632214,64139400
2020-02-10,305.0672912597656,305.1311042908256,301.886097610239,301.92256617332515,42070000
2020-02-11,305.59600830078125,307.20026355708615,305.0673114617923,306.41637021168424,54864500
2020-02-12,307.5648498535156,307.77448148627434,306.6624268441835,307.02702899526753,43992700
2020-02-13,307.2366638183594,308.2028719590965,305.86938499837,306.14282963542433,54501900
2020-02-14,307.7289733886719,307.84747536853007,306.4528517159032,307.64693997585454,64582200
2020-02-18,306.93585205078125,307.79268227342084,305.5503251457351,306.7353167259644,57226200
2020-02-19,308.4034423828125,309.07795777585227,307.61954912250815,307.90211788539574,48814700
2020-02-20,307.13641357421875,308.67688328776865,304.1557279094007,307.85649373249373,74163400
2020-02-21,303.9735412597656,306.0973695137125,303.15315143324005,305.78745621324725,113788200
2020-02-24,293.8920593261719,304.0463696689848,292.8164454315438,294.5483543223174,161088400
2020-02-25,284.9864807128906,295.88824287722144,284.11143004396996,295.2775405729495,218913200
2020-02-26,283.93829345703125,289.9634233462724,283.2090890630601,286.3811587759355,194773800
2020-02-27,271.1860656738281,283.99289834255785,271.1860656738281,278.4326260777627,284353500
2020-02-28,270.0467529296875,271.5325340386913,260.27526361074985,263.15566832306206,384975800
