Price,Close,High,Low,Open,Volume
Ticker,MTUM,MTUM,MTUM,MTUM,MTUM
Date,,,,,
2013-08-01,47.18348693847656,47.23505149118271,47.03737972259728,47.23505149118271,11100
2013-08-02,47.40693664550781,47.40693664550781,47.12332179601768,47.18348262101617,25400
2013-08-05,47.26942443847656,47.34677453688028,47.2522351634403,47.3038029885491,7500
2013-08-06,47.09754180908203,47.621803299037836,46.8912770357181,47.621803299037836,15100
2013-08-07,46.9256477355957,47.372559072322794,46.727975981017806,47.372559072322794,57200
2013-08-08,46.97722244262695,47.09754411272769,46.81392921585019,47.09754411272769,6000
2013-08-09,46.856895446777344,47.14051031141922,46.73657379035235,47.14051031141922,7300
2013-08-12,46.727996826171875,47.07177593963388,46.64205368706668,47.07177593963388,1200
2013-08-13,46.77094650268555,46.89127143103871,46.53030320301737,46.78813577816457,8500
2013-08-14,46.38420867919922,46.75376998059385,46.3756124004581,46.75376998059385,7600
2013-08-15,45.584930419921875,46.57328948369289,45.50758029505978,46.57328948369289,6300
2013-08-16,45.370052337646484,45.524752529443894,45.29270224174778,45.33567378868731,7600
2013-08-19,45.292720794677734,51.65260742393003,45.20677438707419,45.627903588031,6300
2013-08-20,45.516151428222656,45.54193697646821,45.034864907886195,45.034864907886195,9900
2013-08-21,45.20675277709961,45.50756014213813,45.052052595884064,45.50756014213813,10600
2013-08-22,45.55914306640625,47.484299832480026,45.31849970009202,45.31849970009202,12400
2013-08-23,45.68805694580078,45.68805694580078,45.456006601084695,45.456006601084695,6400
2013-08-26,45.5935173034668,45.885728482790775,45.52476346754804,45.756813810998224,6700
2013-08-27,44.940330505371094,45.19816306664107,44.940330505371094,45.138002244962045,6000
2013-08-28,45.03486633300781,45.172377240100964,44.57076579212395,44.57076579212395,7000
2013-08-29,45.26692199707031,45.40443620902677,45.26692199707031,45.33567910304854,5700
2013-08-30,45.12082290649414,45.16379446308212,45.052065793137686,45.11222990658439,6000
2013-09-03,45.378665924072266,45.50758390190023,45.20677637980843,45.42163749050813,24700
2013-09-04,45.5505485534668,45.63649167329181,45.464605433641786,45.49898071445987,8100
2013-09-05,45.49897384643555,45.61929878595544,45.49897384643555,45.61929878595544,3000
2013-09-06,45.541969299316406,45.68807330282304,45.541969299316406,45.66229101479737,6200
2013-09-09,45.86853790283203,45.877134181152776,45.62789456616424,45.67086612220926,113300
2013-09-10,46.1865348815918,46.538906888709434,45.971673821678124,46.538906888709434,12900
2013-09-11,46.29825210571289,46.29825210571289,46.04041953499922,46.12636263239744,3300
2013-09-12,46.40138626098633,46.51311162829855,46.10917514932568,46.10917514932568,27700
2013-09-13,46.62485122680664,46.633444226880435,46.521718833322716,46.521718833322716,3300
2013-09-16,46.95144271850586,47.080357395546976,46.89128188018271,47.02879283613845,6100
2013-09-17,47.063167572021484,47.08895312994737,46.96863145469242,46.96863145469242,20900
2013-09-18,47.63039016723633,47.73352581916143,46.97721409763921,46.97721409763921,2400
2013-09-19,47.62179183959961,48.01713529218015,47.51006320177687,48.01713529218015,17000
2013-09-20,47.321006774902344,47.501489300350926,47.286628214287376,47.501489300350926,1300
2013-09-23,47.003013610839844,47.260849556701054,46.925663482785524,46.97723132766182,3000
2013-09-24,46.833919525146484,47.39464783576811,46.82529106253094,47.39464783576811,13500
2013-09-25,46.60099411010742,46.85116683950201,46.583740477998084,46.79078077251626,2300
2013-09-26,46.79077911376953,46.88566915081623,46.66137852293373,46.86841881011227,4700
2013-09-27,46.76491165161133,46.84255137224378,46.62688584724193,46.695900394824,15100
2013-09-30,46.480224609375,46.64412918750858,46.4629709762882,46.51472858475458,13400
2013-10-01,46.877052307128906,46.93743838270019,46.59237227304057,46.68726561773668,8800
2013-10-02,46.90293884277344,46.90293884277344,46.54924750294449,46.68727331139494,13100
2013-10-03,46.45435333251953,46.7390334085563,46.31632752647604,46.71315459829652,3500
2013-10-04,46.79077911376953,46.83391154711689,46.74764338962845,46.799404284121515,7000
2013-10-07,46.48885726928711,46.557871812751685,46.44572482501903,46.44572482501903,3800
2013-10-08,45.884986877441406,46.255931770648814,45.74696110025685,46.23867813715148,3000
2013-10-09,45.71246337890625,45.824607075792414,45.57443758283558,45.57443758283558,4600
2013-10-10,46.557884216308594,46.557884216308594,46.35084382155147,46.40260474293961,2900
2013-10-11,47.09272003173828,47.10134520403054,46.894308161071706,46.894308161071706,1400
2013-10-14,47.2393684387207,47.28250417023001,46.76490500926691,46.76490500926691,4600
2013-10-15,47.058204650878906,47.34288464937808,47.058204650878906,47.23936285494534,14600
2013-10-16,47.825984954833984,47.825984954833984,47.3256426552081,47.44641482095246,11700
2013-10-17,48.421234130859375,48.421234130859375,47.81736988377092,47.92951690028052,24900
2013-10-18,48.680023193359375,48.680023193359375,48.3177033954787,48.62826228200648,18300
2013-10-21,48.481597900390625,48.654130933076914,48.386704567873466,48.654130933076914,7000
2013-10-22,49.07683181762695,49.12859271299384,48.792155120093526,48.792155120093526,9100
2013-10-23,48.938819885253906,48.94744834898386,48.809422546456936,48.904312611923494,3000
2013-10-24,49.00783157348633,49.094096460986165,48.930191858418674,49.094096460986165,6200
2013-10-25,49.04233932495117,49.12860750987882,48.912941983751864,49.12860750987882,700
2013-10-28,49.20623016357422,49.275241396784786,49.17172290157212,49.17172290157212,1900
2013-10-29,49.49953079223633,49.551288389723034,49.3787586770429,49.3787586770429,2100
2013-10-30,49.22350311279297,49.79285999610247,49.12860975044224,49.79285999610247,6100
2013-10-31,49.06821060180664,49.26662244718014,48.990570897895786,48.999196069088526,2700
2013-11-01,49.19761276245117,49.19761276245117,49.00782936036299,49.137226685769335,6500
2013-11-04,49.07683181762695,49.41326941052726,49.07683181762695,49.41326941052726,1200
2013-11-05,49.15448760986328,49.16311607397986,48.90431480320028,49.1027266975484,20500
2013-11-06,49.033714294433594,49.30114073229474,49.01646065739789,49.30114073229474,7800
2013-11-07,48.55061721801758,49.09409520963859,48.55061721801758,49.09409520963859,41400
2013-11-08,48.792171478271484,48.792171478271484,48.28320068763659,48.395344395671735,7300
2013-11-11,48.8784294128418,48.99920156785769,48.86117577772604,48.99057639569701,3500
2013-11-12,48.82667541503906,48.85255751677147,48.6541456210624,48.662770794443276,18400
2013-11-13,49.344261169433594,49.344261169433594,48.82666205672705,48.82666205672705,2300
2013-11-14,49.71522521972656,49.71522521972656,49.456427208972,49.49955966229856,3000
2013-11-15,49.87049102783203,49.87049102783203,49.74109041249212,49.80147648877225,7500
2013-11-18,49.732479095458984,50.112049293649044,49.64621089760084,50.112049293649044,9900
2013-11-19,49.60306167602539,49.77559472262257,49.60306167602539,49.60306167602539,4800
2013-11-20,49.577186584472656,49.8446097004756,49.577186584472656,49.835984528357024,8100
2013-11-21,49.896366119384766,49.91361975286504,49.706579441895904,49.732461537513366,1800
2013-11-22,50.413963317871094,50.413963317871094,50.206926292122176,50.24143356001173,4100
2013-11-25,50.4484748840332,50.5433682334174,50.3363278992342,50.5433682334174,19900
2013-11-26,50.362205505371094,50.517484919458724,50.362205505371094,50.41396311620419,1400
2013-11-27,50.439857482910156,50.500243570768326,50.439857482910156,50.44848265654919,1300
2013-11-29,50.612388610839844,50.646895887891894,50.612388610839844,50.612388610839844,2400
2013-12-02,50.30182647705078,50.49160989467521,50.30182647705078,50.49160989467521,1600
2013-12-03,50.112030029296875,50.25868097308644,49.88773938267931,50.0775227634191,11900
2013-12-04,49.90498733520508,49.93086942877109,49.66344306721457,49.93086942877109,1100
2013-12-05,49.87049102783203,49.991263180392295,49.784222854007304,49.85323739306708,11300
2013-12-06,50.439857482910156,50.4571111209832,50.163805855331375,50.439857482910156,6000
