Price,Close,High,Low,Open,Volume
Ticker,QUAL,QUAL,QUAL,QUAL,QUAL
Date,,,,,
2013-08-01,41.57004165649414,41.57004165649414,41.57004165649414,41.57004165649414,0
2013-08-02,42.06766128540039,42.06766128540039,41.876897432763776,41.876897432763776,3400
2013-08-05,42.07596206665039,42.44919713864443,42.05108078316664,42.44919713864443,800
2013-08-06,41.852020263671875,42.00961016006821,41.793961827298745,42.00961016006821,75600
2013-08-07,41.6778564453125,42.15891580954565,41.57003224920018,42.15891580954565,16100
2013-08-08,41.87691879272461,42.03450557816563,41.72762471643372,42.03450557816563,3900
2013-08-09,41.785667419433594,41.84372585344259,41.72760898542459,41.84372585344259,96800
2013-08-12,41.652984619140625,41.95986553200969,41.61980744911449,41.95986553200969,72100
2013-08-13,41.901798248291016,41.93497541133509,41.901798248291016,41.91838682981305,700
2013-08-14,41.61980056762695,41.95156588513552,41.61980056762695,41.95156588513552,61000
2013-08-15,41.022605895996094,41.337782490130785,40.98942874630884,41.337782490130785,24300
2013-08-16,40.90650177001953,41.088972986154666,40.88991319001197,41.05579582613952,28800
2013-08-19,40.85675048828125,41.05581035486676,40.85675048828125,41.05581035486676,5500
2013-08-20,41.180213928222656,41.271446384159276,41.07238972618124,41.271446384159276,1200
2013-08-21,41.15532302856445,42.847320176173135,40.798676477922974,42.847320176173135,7700
2013-08-22,41.47050476074219,44.18267615176854,41.14703532984014,41.18021249299636,2800
2013-08-23,41.43733215332031,41.50368648692792,41.34609652658423,41.478802029850684,35300
2013-08-26,41.3792724609375,41.89350587528533,41.3792724609375,41.89350587528533,17500
2013-08-27,40.71574783325195,41.3958639606512,40.64110078688136,41.3958639606512,11300
2013-08-28,40.86502456665039,41.064081163114054,40.80696612901953,41.064081163114054,9100
2013-08-29,40.96456527709961,41.06409360548841,40.93968398598953,41.030919605324485,8300
2013-08-30,40.70744705200195,41.04750504827727,40.649385437271185,41.04750504827727,20200
2013-09-03,40.88161849975586,41.08897099387438,40.78208702453643,41.08897099387438,26300
2013-09-04,41.22998046875,41.28803892989615,40.96456945666793,40.96456945666793,26000
2013-09-05,41.279747009277344,41.3460981815921,41.279747009277344,41.30462830340176,1900
2013-09-06,41.487083435058594,41.50367201267529,41.10555564171757,41.10555564171757,41000
2013-09-09,41.719322204589844,41.76079207163858,41.48708841795846,41.48708841795846,2300
2013-09-10,41.95985794067383,42.341385835101505,41.934976649630265,42.341385835101505,4100
2013-09-11,42.10914993286133,42.10914993286133,41.88520883269589,41.88520883269589,900
2013-09-12,42.15890884399414,44.240726404965514,42.0759659514777,44.240726404965514,2600
2013-09-13,42.26673889160156,42.39944438404189,42.192091854357095,42.39944438404189,4000
2013-09-16,42.33308792114258,42.50726326492937,42.33308792114258,42.42432352901607,1200
2013-09-17,42.56532287597656,42.56532287597656,42.507264426461155,42.53214571512542,1700
2013-09-18,43.12932586669922,43.17079573955058,42.79756055599137,42.79756055599137,11800
2013-09-19,43.1873779296875,43.37814184772921,43.12931948349863,43.37814184772921,6000
2013-09-20,43.013206481933594,43.34496860960165,42.88050099807671,43.34496860960165,8400
2013-09-23,42.780975341796875,42.88050366990394,42.53214977560646,42.53214977560646,7100
2013-09-24,42.648651123046875,42.8566933236471,42.648651123046875,42.690258928272506,1000
2013-09-25,42.473907470703125,42.6070543866986,42.45726370939458,42.6070543866986,4500
2013-09-26,42.71522903442383,42.78180089238428,42.59040243584861,42.78180089238428,14300
2013-09-27,42.52381896972656,42.948226781132306,42.465567415137016,42.948226781132306,36900
2013-09-30,42.257537841796875,42.44061602479388,41.883064357626765,42.44061602479388,7200
2013-10-01,42.465579986572266,42.59040659734426,42.36572060263822,42.52383155840651,3600
2013-10-02,42.53215789794922,42.56544541966619,42.34907970297866,42.407331278746966,1800
2013-10-03,42.22426223754883,42.88999689379774,41.98293243263571,42.88999689379774,41700
2013-10-04,42.41565704345703,42.590411780225885,42.141039736129144,42.590411780225885,10700
2013-10-07,42.09110641479492,42.39900803305387,42.066139188009416,42.39900803305387,29500
2013-10-08,41.44200134277344,41.99123256730583,41.44200134277344,41.80815760877618,25900
2013-10-09,41.47529602050781,41.94963201573365,41.19235848173519,41.94963201573365,8600
2013-10-10,42.07444763183594,42.19927102330327,41.932977312140565,42.19927102330327,20300
2013-10-11,42.440616607666016,42.49886818042461,42.299149409387326,42.299149409387326,25800
2013-10-14,42.765159606933594,42.82341117644417,42.31578763544708,42.73187208879257,91300
2013-10-15,42.498870849609375,43.08138978825364,42.44061927319223,43.08138978825364,33700
2013-10-16,43.056427001953125,43.1146785800858,42.7734894048203,43.1146785800858,45300
2013-10-17,43.222843170166016,43.29773848367103,42.79011504485613,43.29773848367103,45600
2013-10-18,43.638938903808594,43.71383423681716,43.38096855914667,43.71383423681716,39200
2013-10-21,43.72215270996094,43.921871458856025,43.60564957736009,43.921871458856025,46400
2013-10-22,43.88858413696289,44.14655443464208,43.74711378950187,44.14655443464208,69900
2013-10-23,43.83866882324219,43.888600112486806,43.68055783567737,43.888600112486806,37600
2013-10-24,43.96348190307617,44.138236599837306,43.83865530569122,44.138236599837306,127900
2013-10-25,44.071659088134766,44.229773192521606,44.02173099156802,44.229773192521606,42900
2013-10-28,44.279701232910156,44.521030947583434,44.16319810843949,44.521030947583434,55300
2013-10-29,44.56263732910156,44.56263732910156,44.30466704015038,44.56263732910156,36400
2013-10-30,44.47110366821289,44.93711938239593,44.329636482792814,44.93711938239593,48700
2013-10-31,44.31299591064453,44.512717852361845,44.246420871914566,44.246420871914566,27800
2013-11-01,44.34627914428711,44.77900733079434,44.121593171996494,44.77900733079434,14700
2013-11-04,44.545997619628906,44.87054296390519,44.36292263087976,44.87054296390519,45200
2013-11-05,44.53767776489258,44.60424962296214,44.2547402255343,44.53767776489258,54300
2013-11-06,44.762367248535156,45.01201729120151,44.57928906915932,45.01201729120151,49200
2013-11-07,44.18815994262695,44.82893026958166,44.113264627152454,44.82893026958166,14300
2013-11-08,44.57096481323242,44.57096481323242,44.31299132654954,44.354599134215235,30600
2013-11-11,44.72074508666992,44.7789966387839,44.61256227225617,44.7789966387839,43500
2013-11-12,44.745723724365234,44.83726281453446,44.57096901102719,44.83726281453446,50700
2013-11-13,45.16182327270508,45.16182327270508,44.670843313293055,44.670843313293055,39400
2013-11-14,45.43642044067383,45.43642044067383,45.29495325213526,45.29495325213526,21200
2013-11-15,45.64446258544922,45.72768137956792,45.41145631086167,45.72768137956792,32700
2013-11-18,45.369850158691406,45.7360033427744,45.35320639925956,45.68607523895139,32200
2013-11-19,45.4280891418457,45.56123600593441,45.34487354221713,45.519628206120125,27000
2013-11-20,45.26997375488281,45.51962370354605,45.15346748266673,45.45304869085115,31500
2013-11-21,45.66111373901367,45.71104502357118,45.419787133168015,45.71104502357118,47900
2013-11-22,45.819210052490234,45.819210052490234,45.64445221179454,45.65277567655093,59200
2013-11-25,45.769290924072266,46.16041133507282,45.769290924072266,46.16041133507282,32100
2013-11-26,45.927406311035156,46.002301648574786,45.77761563595589,46.002301648574786,12400
2013-11-27,46.068870544433594,46.20201744068163,45.969011165865666,46.20201744068163,9900
2013-11-29,46.13544464111328,46.243627491580135,46.13544464111328,46.218663439346464,6000
2013-12-02,45.91908264160156,46.38509839363751,45.91908264160156,46.38509839363751,11400
2013-12-03,45.810909271240234,45.89412808765196,45.6611185761724,45.85251709220947,32900
2013-12-04,45.769290924072266,45.944045636636226,45.444745550889905,45.944045636636226,67900
2013-12-05,45.65278244018555,45.8108933747932,45.594530876147346,45.8108933747932,158100
2013-12-06,45.99397277832031,46.085511859851074,45.810894615258796,45.90243369678955,30700
2013-12-09,46.13544464111328,46.36013063463403,46.060549309939695,46.36013063463403,26200
2013-12-10,45.91908264160156,46.185376450058506,45.86915136208866,46.185376450058506,37200
2013-12-11,45.486351013183594,46.01893859033395,45.486351013183594,46.01893859033395,20200
2013-12-12,45.38648986816406,45.536280515211914,45.28662732048401,45.536280515211914,19000
2013-12-13,45.27831268310547,45.386495536032626,45.1451657773769,45.386495536032626,10700
2013-12-16,45.577884674072266,45.71103155251427,45.47802530885876,45.644456526057276,126100
2013-12-17,45.40314483642578,45.83587312646592,45.32824949440974,45.83587312646592,64300
2013-12-18,46.05222702026367,46.08551453811341,45.1867706030051,45.56124724263356,302700
2013-12-19,46.127132415771484,46.168740234928656,45.960697964669706,46.093844890656506,188900
2013-12-20,46.435020446777344,46.50991576904925,46.18537043069505,46.18537043069505,36800
2013-12-23,46.68968200683594,47.1155017196955,46.539396256156934,46.7648264746916,106200
2013-12-24,46.781524658203125,46.82327406119718,46.68968106766783,46.82327406119718,29500
2013-12-26,47.08208465576172,47.08208465576172,46.72306158448277,46.72306158448277,217600
2013-12-27,47.0069580078125,47.24909053078148,46.95686382032393,47.24909053078148,75500
2013-12-30,47.0069580078125,47.14054781616913,46.915114417373765,47.14054781616913,55800
2013-12-31,47.190635681152344,47.2991783738965,47.03199881101213,47.232381890659596,55200
2014-01-02,46.83998107910156,47.39103956761924,46.70639123900737,47.14055901557175,78500
2014-01-03,46.74812698364258,47.232388818008005,46.67298252149579,47.232388818008005,76100
2014-01-06,46.56443786621094,46.73977387554616,46.44754719332078,46.73977387554616,63200
2014-01-07,46.940162658691406,46.97355772055684,46.773174609235745,46.848319072239185,86100
2014-01-08,46.92347717285156,47.07376614253769,46.756489074863296,47.07376614253769,71200
2014-01-09,46.89841842651367,47.0821056196634,46.68968413794625,47.06540649437411,72600
2014-01-10,46.99860763549805,47.090451221241395,46.789873371547564,46.88171695729091,17100
2014-01-13,46.34736633300781,47.05706492163986,46.25552590897975,47.04036579408033,40400
2014-01-14,46.881717681884766,46.8984136204306,46.480945086077334,46.58113982754527,19800
2014-01-15,47.11551284790039,47.19065733350442,46.9735718484114,47.082114590957914,39400
2014-01-16,47.14054870605469,47.14889986081527,46.95686470674203,47.14889986081527,17400
2014-01-17,47.01531219482422,47.23239445301809,46.93181656857083,47.23239445301809,25100
2014-01-21,47.19898223876953,47.482860913981035,46.856658234987854,47.482860913981035,27300
2014-01-22,47.08208465576172,47.12383085788068,46.94014693155105,47.12383085788068,25800
2014-01-23,46.73141860961914,46.981899038846954,46.472587027899245,46.981899038846954,27100
2014-01-24,45.76290512084961,46.430854186076125,45.76290512084961,46.39745593655671,355400
2014-01-27,45.3955192565918,45.879784196958774,45.1032926098404,45.76289353825821,66000
2014-01-28,45.47903060913086,45.53747595872139,45.27029630772678,45.53747595872139,37100
2014-01-29,45.08660125732422,45.37047998523458,44.90291408484336,45.320382615003766,33100
2014-01-30,45.420570373535156,45.52910988146933,45.195137019697704,45.512410760626004,24100
2014-01-31,45.21183395385742,45.43726411176025,44.91960413078044,44.91960413078044,43900
2014-02-03,44.151466369628906,45.32872733004395,44.09302103851148,45.32872733004395,52300
2014-02-04,44.4937858581543,44.552231183321055,44.24330543814942,44.24330543814942,366100
2014-02-05,44.36856460571289,44.48545531018639,44.02624046331216,44.48545531018639,70000
2014-02-06,44.911277770996094,44.911277770996094,44.50215709586474,44.50215709586474,11700
2014-02-07,45.612613677978516,45.612613677978516,45.053204176864575,45.22019223025824,20700
2014-02-10,45.712791442871094,45.746189680478864,45.48735811656552,45.746189680478864,36100
2014-02-11,46.205421447753906,46.23881969775645,45.76290578283369,45.81299997280508,31900
2014-02-12,46.30561065673828,46.44755161951104,46.22211822101237,46.31396181133023,24800
2014-02-13,46.60618209838867,46.65627946393943,46.105221183008446,46.15531536352738,22900
2014-02-14,46.806556701660156,46.873349987370595,46.53102603739813,46.70636199554795,34200
2014-02-18,46.973567962646484,46.981919118707815,46.75648568054412,46.93182173743828,35900
2014-02-19,46.631229400634766,47.08209613754571,46.622881432187604,46.940158378721065,54100
2014-02-20,46.98191452026367,46.98191452026367,46.539398843309655,46.58949303464331,34300
2014-02-21,46.881717681884766,47.157245258341206,46.881717681884766,47.08210079475633,21100
2014-02-24,47.14054870605469,47.340935014888515,46.998610925447984,47.08210336285989,62900
2014-02-25,47.08208465576172,47.2657717671224,46.9985922515238,46.9985922515238,18800
2014-02-26,47.24074172973633,47.424425722348545,47.06540252151564,47.34093328798228,34500
2014-02-27,47.36597442626953,47.4160717916102,47.08209572606937,47.39102151642396,14000
2014-02-28,47.42443084716797,47.6498642663565,47.140552080600834,47.19899742797943,61000
2014-03-03,46.973567962646484,47.34929035958599,46.70638829927457,47.34929035958599,82700
2014-03-04,47.766746520996094,47.80849273531411,47.57471138710759,47.658207000775626,28200
2014-03-05,47.641510009765625,47.86694339920838,47.59141263932319,47.86694339920838,27200
2014-03-06,47.67491149902344,47.8669498524265,47.59141905539542,47.8669498524265,27600
2014-03-07,47.54129409790039,47.95876244391823,47.44945373720227,47.95876244391823,12300
2014-03-10,47.62480545043945,47.62480545043945,47.38267296515263,47.5413098425655,14500
2014-03-11,47.50791549682617,47.81684128801271,47.41607191930351,47.80014216618751,5300
2014-03-12,47.52461624145508,47.574713611998774,47.148897109989896,47.574713611998774,23100
2014-03-13,46.89841842651367,47.616464888790816,46.756480639103415,47.616464888790816,30800
2014-03-14,46.756473541259766,46.99860604364896,46.7063761729969,46.7063761729969,18200
2014-03-17,47.24074172973633,47.32423416410259,46.85666825056777,46.85666825056777,24900
2014-03-18,47.658199310302734,47.683246397845366,47.34092239962627,47.45781305486721,12500
2014-03-19,47.31587600708008,47.816840094233534,47.03200049823438,47.816840094233534,52500
2014-03-20,47.37433624267578,47.491226936415245,47.1155045743723,47.1155045743723,12000
2014-03-21,47.12385177612305,47.68326132493796,47.0403593348229,47.58306975837129,212500
2014-03-24,47.03199768066406,47.34927141331926,46.68132252216155,47.34927141331926,25000
2014-03-25,47.193721771240234,47.57918109164614,46.88367868278776,47.57918109164614,24200
2014-03-26,46.79989242553711,47.59595213412145,46.79989242553711,47.59595213412145,44200
2014-03-27,46.640663146972656,46.724457526409935,46.41441448663117,46.64904130629611,15000
2014-03-28,46.75798416137695,47.09316812674071,46.674189768311614,46.942335661982135,18400
2014-03-31,47.20210647583008,47.29427903559754,47.05127400122673,47.09317120049401,9300
2014-04-01,47.662986755371094,47.662986755371094,47.43673802118202,47.51215426591171,13600
2014-04-02,47.78867721557617,47.872474816899185,47.629466567889914,47.872474816899185,12600
2014-04-03,47.604331970214844,47.84733703841759,47.453499474612116,47.63784781636401,8900
2014-04-04,46.87529754638672,47.70487610178189,46.757984117584634,47.70487610178189,202700
2014-04-07,46.473087310791016,46.80827133790047,46.23007905096426,46.60716028232444,196200
2014-04-08,46.498226165771484,46.649055455195764,46.25521791652675,46.330634159514716,31300
2014-04-09,47.1434440612793,47.1434440612793,46.64067130362789,46.76636609131636,10800
2014-04-10,46.271976470947266,47.269143932705546,46.11276262987845,47.269143932705546,13200
2014-04-11,45.70217514038086,46.18818853384771,45.61837752319537,45.86976717819959,29800
2014-04-14,46.04573440551758,46.17980738780278,45.785966603848486,46.06249392787223,26900
2014-04-15,46.43955993652344,46.473078972530715,45.66864128766343,46.15465772011525,28800
2014-04-16,46.97584915161133,46.97584915161133,46.64904338551804,46.72445960899329,25400
2014-04-17,47.06804275512695,47.143459012347286,46.75799956279992,46.96748881101726,44100
2014-04-21,47.1685905456543,47.176968707439215,46.90882277859922,46.90882277859922,42900
2014-04-22,47.4283561706543,47.528913293618736,47.22724831782879,47.35293992670681,24900
2014-04-23,47.20210647583008,47.30266039338184,47.176965599028584,47.30266039338184,20200
2014-04-24,47.243995666503906,47.52890104839751,46.950708928246776,47.43672530770386,15300
2014-04-25,46.89207077026367,47.10156001051312,46.84179539839717,47.076422324579866,16900
2014-04-28,47.23562240600586,47.26076328285456,46.74122778200022,46.9507169752814,30100
2014-04-29,47.487022399902344,47.52054144760022,47.33619307836654,47.45350654875679,332700
2014-04-30,47.55405044555664,47.61270716835566,47.23562595282505,47.23562595282505,91400
2014-05-01,47.62108612060547,47.788674922105294,47.48700996492322,47.71325868280977,39600
2014-05-02,47.51215362548828,47.788677721402024,47.49539410504629,47.730020998130875,8000
2014-05-05,47.730010986328125,47.73839234306689,47.285894975703464,47.285894975703464,26000
2014-05-06,47.34457015991211,47.662994712659426,47.32781063644622,47.49540267455282,6600
2014-05-07,47.3110466003418,47.42836005686111,46.89206814331457,47.42836005686111,9800
2014-05-08,47.32780838012695,47.713267811809054,47.277529812126296,47.311048857460065,9300
2014-05-09,47.52890396118164,47.52890396118164,47.30265527376376,47.42834685796188,10200
2014-05-12,48.03167724609375,48.03167724609375,47.7719095212676,47.7719095212676,9200
2014-05-13,48.115474700927734,48.21603181171379,48.04843982362167,48.16575325632076,10700
2014-05-14,47.830570220947266,48.115472431750895,47.830570220947266,48.115472431750895,39500
2014-05-15,47.33618927001953,47.65461060787439,47.193734927040616,47.65461060787439,24500
2014-05-16,47.57080841064453,47.57080841064453,47.176967687682556,47.31942200735985,11200
2014-05-19,47.7384147644043,47.780311978123024,47.4870250889869,47.50378461378489,71700
2014-05-20,47.44511032104492,47.67135902727929,47.31941872639338,47.61270231046497,53900
2014-05-21,47.780303955078125,47.780303955078125,47.58757424709223,47.58757424709223,12200
2014-05-22,47.897605895996094,48.00654116442269,47.78029246686801,47.889227735294604,42200
2014-05-23,48.14063262939453,48.14063262939453,48.01493779466368,48.01493779466368,9400
